usage_id,customer_id,service_type,usage_amount,usage_date,usage_time
1923,9957,call,472.19,2022-12-18,21:21:50
1924,4492,SMS,697.67,2022-09-17,10:56:32
1925,5342,call,890.24,2022-03-16,14:07:33
1926,6425,data,554.36,2022-12-23,04:54:29
1927,8511,SMS,408.88,2023-09-19,17:01:38
1928,8965,SMS,182.61,2023-11-08,14:25:27
1929,958,SMS,743.09,2023-01-21,08:30:24
1930,7140,call,759.01,2023-04-17,13:47:42
1931,2645,data,98.8,2023-04-17,04:33:50
1932,7119,data,953.37,2023-05-20,17:46:03
1933,9425,SMS,390.08,2022-01-14,21:55:57
1934,1208,data,286.1,2023-07-25,16:57:08
1935,5657,data,537.29,2023-07-01,08:53:07
1936,6325,data,235.07,2022-02-24,10:41:40
1937,5439,call,379.24,2023-07-17,20:33:57
1938,2043,call,748.95,2022-10-19,18:38:25
1939,1885,data,154.51,2023-06-30,16:04:12
1940,7791,SMS,790.79,2023-01-12,09:38:16
1941,5897,data,394.78,2023-09-11,09:20:33
1942,8725,data,181.26,2023-07-04,08:18:11
1943,7211,data,866.15,2023-02-21,08:50:03
1944,6907,data,880.45,2023-01-30,11:41:15
1945,3392,SMS,240.96,2022-10-11,09:36:05
1946,9567,data,358.39,2023-07-16,21:02:50
1947,9770,data,324.97,2022-09-13,09:58:42
1948,4245,SMS,522.92,2022-06-12,05:32:27
1949,4578,call,996.4,2022-10-07,22:57:21
1950,4245,data,799.99,2022-04-27,11:00:06
1951,8454,SMS,395.68,2022-11-04,03:24:15
1952,9334,data,111.8,2022-11-12,18:43:43
1953,656,SMS,968.67,2022-08-15,06:29:40
1954,3002,SMS,47.3,2022-05-31,21:01:01
1955,254,call,783.01,2023-02-18,16:04:25
1956,23,SMS,131.26,2022-09-12,02:59:23
1957,7027,data,978.56,2023-03-12,05:05:20
1958,2561,data,355.82,2023-05-24,11:01:31
1959,4082,SMS,717.96,2023-05-15,10:59:07
1960,4531,call,468.67,2022-07-28,10:55:57
1961,4408,SMS,912.18,2023-04-03,03:58:06
1962,3393,data,117.52,2023-11-15,00:11:00
1963,7386,SMS,336.54,2022-05-08,20:26:56
1964,1871,data,249.06,2022-05-05,21:31:31
1965,7270,data,878.06,2023-08-09,10:45:57
1966,5195,call,657.38,2023-12-26,21:50:35
1967,6603,call,65.99,2023-07-08,16:20:55
1968,7191,SMS,665.24,2022-09-08,00:26:11
1969,3390,call,264.77,2022-10-24,00:55:50
1970,3688,SMS,951.25,2023-12-11,20:44:08
1971,8487,data,91.31,2023-04-14,12:54:20
1972,3482,SMS,932.95,2022-05-11,22:13:39
1973,6861,data,199.92,2023-11-08,02:11:47
1974,2495,data,637.32,2023-05-27,13:04:29
1975,8750,SMS,833.94,2023-12-21,18:18:17
1976,7422,SMS,33.82,2023-03-08,07:29:48
1977,4095,data,236.96,2023-11-13,12:11:13
1978,1736,data,126.62,2023-01-07,03:39:17
1979,2212,call,320.86,2023-09-26,21:09:30
1980,4637,data,634.9,2023-09-13,13:28:20
1981,7664,SMS,822.77,2023-12-14,09:32:32
1982,4780,data,71.71,2023-07-24,22:17:44
1983,8886,call,467.31,2023-07-15,11:14:19
1984,4931,call,234.92,2022-02-16,23:25:41
1985,8603,data,588.11,2023-01-16,13:46:40
1986,7009,SMS,316.69,2023-06-02,10:59:11
1987,9227,call,244.26,2022-03-06,05:32:38
1988,4778,SMS,331.31,2023-06-29,01:17:13
1989,3331,data,681.53,2022-11-10,21:32:40
1990,1654,call,806.72,2023-03-27,00:47:08
1991,8698,call,533.54,2023-09-12,05:40:53
1992,23,call,924.5,2022-05-03,08:37:41
1993,737,call,59.17,2022-02-04,01:28:33
1994,5780,SMS,815.36,2023-09-01,01:25:39
1995,6529,data,313.69,2023-03-09,11:20:20
1996,707,call,691.03,2023-09-29,09:16:42
1997,1875,SMS,137.75,2023-07-21,06:49:20
1998,1687,SMS,799.22,2023-06-29,21:03:30
1999,9964,data,517.98,2023-09-07,20:42:34
2000,5475,data,573.12,2023-12-12,12:46:38
2001,8855,data,723.21,2022-12-21,09:43:35
2002,6894,data,137.92,2022-02-07,01:56:58
2003,7234,SMS,90.97,2023-12-11,09:02:01
2004,8819,call,210.16,2022-01-15,10:58:16
2005,6611,call,595.39,2022-09-04,00:21:15
2006,9498,SMS,400.3,2022-06-22,09:55:50
2007,8262,call,303.45,2023-01-13,08:30:06
2008,9591,data,944.04,2022-12-29,17:42:56
2009,685,call,103.38,2022-04-22,17:33:09
2010,9456,call,986.45,2023-10-31,02:12:07
2011,9489,data,133.97,2023-08-12,02:10:43
2012,2226,data,334.57,2022-01-28,12:26:53
2013,424,data,733.36,2023-05-07,06:01:29
2014,7554,call,96.08,2022-03-01,15:02:30
2015,7394,SMS,706.92,2023-03-09,01:16:10
2016,1611,data,766.55,2022-04-09,10:46:28
2017,5947,call,6.34,2022-08-02,00:19:45
2018,6300,SMS,247.27,2023-03-17,05:17:01
2019,8497,call,383.14,2022-08-04,03:52:37
2020,5291,SMS,815.6,2023-05-03,16:21:37
2021,6500,data,186.32,2022-04-24,22:58:24
2022,5057,data,4.3,2022-11-09,02:34:00
2023,4152,data,598.34,2022-04-29,12:25:33
2024,7801,call,464.73,2023-09-07,19:49:26
2025,8502,SMS,163.4,2023-09-21,00:28:50
2026,4245,data,577.11,2022-06-27,04:57:41
2027,3585,SMS,867.75,2022-12-31,06:20:47
2028,3626,call,89.81,2022-11-23,05:30:30
2029,7123,SMS,632.43,2023-04-15,04:44:44
2030,3683,SMS,912.37,2023-11-16,15:51:51
2031,7569,SMS,891.37,2022-01-20,00:39:14
2032,6797,call,966.95,2022-10-11,00:23:21
2033,2274,data,79.18,2022-12-21,10:35:31
2034,2084,data,519.03,2022-06-07,01:28:04
2035,8225,data,857.96,2022-12-30,16:10:29
2036,8688,call,497.71,2022-12-20,03:59:47
2037,2224,data,902.01,2022-02-12,09:18:24
2038,7930,call,554.6,2023-11-03,14:19:34
2039,2266,data,376.72,2022-09-21,23:46:06
2040,4843,SMS,207.37,2023-07-13,09:20:18
2041,8303,data,824.5,2023-11-19,13:54:17
2042,3162,SMS,180.77,2023-10-30,23:19:33
2043,1515,data,49.5,2022-03-08,20:22:24
2044,2017,call,944.38,2022-04-06,08:02:18
2045,9705,SMS,953.65,2023-12-12,18:11:51
2046,7751,SMS,759.58,2022-10-05,20:31:48
2047,4192,data,406.55,2022-06-01,02:16:57
2048,5134,call,212.42,2023-11-27,12:45:08
2049,6638,SMS,155.2,2022-03-11,11:43:01
2050,6970,data,606.94,2023-05-17,18:35:51
2051,6847,call,964.33,2022-03-04,14:00:38
2052,4847,SMS,32.65,2022-07-30,12:04:20
2053,1173,SMS,10.78,2022-10-20,19:24:37
2054,5479,data,187.55,2023-05-26,20:23:30
2055,5695,SMS,595.99,2022-08-25,08:22:14
2056,374,data,405.02,2022-10-26,12:48:22
2057,8905,data,25.76,2023-09-20,20:43:13
2058,5423,call,372.65,2023-12-19,08:29:58
2059,8508,SMS,857.22,2023-02-05,22:08:24
2060,6602,SMS,13.5,2022-02-12,09:44:22
2061,5184,data,334.41,2023-01-14,02:56:41
2062,8515,SMS,706.03,2023-11-30,00:49:10
2063,2490,call,321.45,2022-01-20,09:46:29
2064,8108,SMS,275.89,2022-04-02,00:54:38
2065,391,call,398.7,2023-03-02,08:07:20
2066,9614,data,232.31,2023-04-05,07:10:17
2067,9219,call,434.18,2022-02-02,21:12:49
2068,671,SMS,103.39,2022-10-20,10:16:58
2069,685,SMS,599.2,2022-06-02,20:33:00
2070,1738,call,638.36,2023-09-01,15:40:20
2071,5714,call,758.83,2023-08-20,08:59:06
2072,5062,call,986.4,2023-03-04,15:31:02
2073,1404,call,424.71,2022-12-09,00:27:54
2074,9389,call,970.95,2022-01-06,13:29:45
2075,8586,SMS,272.36,2023-04-08,19:34:56
2076,2144,SMS,492.36,2022-06-10,00:15:25
2077,4422,call,604.01,2022-11-21,11:36:05
2078,8966,call,657.82,2022-01-02,13:49:55
2079,5754,data,833.06,2023-12-20,23:51:00
2080,3278,call,869.05,2023-03-29,02:41:31
2081,7499,SMS,344.45,2023-04-10,18:48:40
2082,5762,SMS,613.98,2022-06-13,06:28:25
2083,4169,data,737.73,2023-05-01,10:59:35
2084,5484,call,328.66,2023-01-18,11:04:18
2085,9540,call,718.88,2023-11-11,08:13:45
2086,7307,SMS,884.08,2023-10-19,01:04:51
2087,520,data,31.55,2022-01-21,06:56:59
2088,2231,SMS,431.52,2022-01-23,02:39:07
2089,9361,data,67.95,2023-02-19,08:42:07
2090,7266,call,165.69,2022-01-02,08:03:10
2091,5247,data,829.55,2023-11-04,17:30:53
2092,571,call,853.48,2022-04-09,07:14:26
2093,1782,call,933.3,2023-03-01,08:25:22
2094,5224,call,610.05,2022-03-26,09:59:30
2095,9594,call,871.5,2022-11-02,01:40:33
2096,1111,call,734.23,2022-10-16,14:06:45
2097,9626,SMS,897.86,2023-02-08,05:42:13
2098,9110,data,88.71,2023-08-16,09:05:03
2099,9549,data,236.67,2022-08-09,11:25:41
2100,1432,call,829.76,2022-12-30,22:15:50
2101,9753,SMS,731.38,2022-06-07,22:13:34
2102,2101,data,770.72,2023-05-02,15:06:50
2103,676,call,596.51,2022-12-28,00:27:28
2104,5909,call,453.9,2022-04-25,17:40:34
2105,8930,SMS,878.95,2023-08-11,23:42:33
2106,8996,call,823.57,2023-07-08,23:04:15
2107,5010,data,566.98,2023-06-01,05:45:16
2108,320,call,657.85,2023-09-16,09:23:16
2109,148,data,548.46,2023-12-12,12:19:08
2110,1472,data,695.19,2022-05-29,09:44:09
2111,3601,data,968.84,2022-06-22,09:52:34
2112,4657,call,646.64,2022-03-03,13:00:58
2113,1940,data,26.3,2023-07-07,17:33:12
2114,5706,call,263.38,2023-04-09,21:08:54
2115,223,call,423.16,2022-06-17,08:14:18
2116,4447,SMS,728.53,2023-06-20,22:53:57
2117,2827,call,414.97,2022-03-19,09:44:24
2118,9797,SMS,203.99,2022-12-14,04:51:12
2119,3046,call,599.44,2022-02-28,01:47:02
2120,7597,SMS,753.81,2023-05-19,22:22:34
2121,6251,data,503.33,2023-04-18,14:08:03
2122,521,data,988.89,2023-09-09,08:43:51
2123,3297,data,56.25,2022-11-25,01:03:43
2124,6647,SMS,725.81,2022-01-11,13:18:16
2125,7543,SMS,822.0,2023-06-18,23:58:26
2126,5801,data,529.43,2022-08-07,13:39:51
2127,4650,call,496.08,2022-11-02,07:06:03
2128,5109,data,215.3,2022-02-08,02:19:24
2129,7678,data,44.47,2023-11-05,17:20:58
2130,1497,SMS,1.76,2022-01-08,00:10:05
2131,431,call,997.07,2022-09-18,21:32:11
2132,3567,SMS,685.91,2022-07-25,22:37:13
2133,2626,SMS,528.39,2023-03-11,04:43:02
2134,9427,data,168.49,2022-05-14,16:59:01
2135,349,SMS,318.2,2022-12-10,02:10:03
2136,1450,call,519.93,2023-01-10,18:24:01
2137,4865,call,934.47,2023-11-16,19:36:02
2138,2554,SMS,223.51,2023-12-16,12:07:10
2139,2659,call,792.99,2023-12-29,18:34:53
2140,7160,call,347.24,2023-09-21,02:30:04
2141,5361,call,179.29,2022-12-02,07:33:06
2142,5449,SMS,125.35,2023-04-20,07:33:27
2143,2482,data,740.75,2022-04-12,14:52:41
2144,7061,SMS,755.28,2022-06-22,23:54:59
2145,4271,SMS,23.44,2022-10-26,22:18:10
2146,1427,data,751.89,2022-02-12,23:06:32
2147,6104,data,842.84,2022-08-14,01:33:53
2148,1617,SMS,463.59,2023-12-19,22:27:13
2149,2748,SMS,189.69,2023-05-09,23:49:34
2150,1404,data,66.62,2022-12-30,12:53:12
2151,6003,data,595.66,2023-05-21,00:37:24
2152,3764,SMS,642.83,2023-01-24,11:21:06
2153,10000,data,388.4,2023-07-11,05:19:20
2154,9815,call,865.86,2022-09-01,05:30:35
2155,4189,data,333.71,2023-05-25,21:18:02
2156,4491,SMS,900.75,2023-12-23,13:19:18
2157,7311,SMS,930.84,2022-02-10,18:22:32
2158,2467,SMS,636.74,2022-10-19,23:11:29
2159,4704,call,642.41,2022-04-28,05:30:41
2160,918,SMS,339.1,2023-07-19,12:19:32
2161,6205,SMS,963.45,2023-07-11,11:18:44
2162,5294,call,29.32,2023-03-04,19:23:17
2163,7902,SMS,894.15,2022-08-01,03:12:05
2164,3540,call,414.64,2023-09-19,02:53:26
2165,5242,SMS,294.77,2023-02-10,09:33:37
2166,2526,SMS,483.14,2023-05-29,13:52:15
2167,2658,call,213.32,2022-03-06,10:55:38
2168,6023,SMS,204.82,2022-05-26,20:27:38
2169,418,SMS,95.29,2022-10-29,14:23:30
2170,1678,data,86.34,2023-10-01,17:16:51
2171,3503,data,107.39,2023-01-16,11:17:26
2172,5525,SMS,226.62,2022-01-04,20:12:23
2173,1768,call,855.3,2023-01-11,04:23:16
2174,7571,SMS,725.12,2023-03-24,18:55:54
2175,2141,SMS,333.16,2022-02-16,19:01:26
2176,9404,SMS,272.74,2022-06-13,02:09:55
2177,5470,SMS,356.19,2022-04-30,18:14:24
2178,9099,call,567.12,2023-03-03,16:39:30
2179,7480,call,469.63,2023-11-20,22:34:31
2180,3050,call,86.04,2023-03-26,20:35:48
2181,7004,SMS,865.36,2023-05-10,00:53:26
2182,4535,data,937.25,2022-06-06,15:08:45
2183,4113,call,907.08,2022-05-18,12:15:48
2184,6445,data,455.93,2023-04-08,11:59:30
2185,8160,data,729.78,2023-02-26,15:15:02
2186,3109,data,943.03,2023-12-14,11:32:56
2187,1715,call,889.17,2023-08-03,01:05:15
2188,262,data,524.41,2022-07-14,06:42:15
2189,6365,SMS,909.06,2022-02-11,18:51:30
2190,1564,call,358.56,2023-07-30,15:59:00
2191,2406,call,11.85,2023-10-16,11:25:55
2192,339,call,832.57,2022-09-22,10:28:21
2193,6461,data,17.16,2022-10-14,00:43:52
2194,5538,data,651.19,2022-09-21,17:06:02
2195,8271,SMS,679.99,2023-08-17,18:54:53
2196,910,SMS,412.02,2022-12-20,01:23:05
2197,707,data,74.27,2023-07-27,22:33:52
2198,7521,data,724.32,2023-03-31,09:01:09
2199,7567,call,341.02,2022-03-20,10:34:15
2200,1684,call,825.78,2023-10-21,21:47:44
2201,7850,call,49.27,2022-03-16,21:12:32
2202,6226,SMS,597.27,2023-01-10,00:16:41
2203,2064,call,863.14,2022-09-13,08:08:25
2204,7477,call,3.72,2023-10-20,10:19:47
2205,310,call,111.96,2023-08-13,03:09:59
2206,4504,call,115.19,2022-10-04,02:33:26
2207,4836,call,372.01,2022-03-02,11:17:24
2208,4581,SMS,802.14,2023-11-03,19:02:30
2209,8377,call,880.56,2023-06-16,01:25:57
2210,9761,SMS,849.06,2023-11-29,11:02:35
2211,8408,SMS,776.2,2023-02-27,21:15:52
2212,5442,data,178.14,2022-11-30,21:49:27
2213,2354,call,154.28,2022-01-30,10:44:05
2214,4428,SMS,989.29,2022-12-29,18:33:14
2215,5055,call,489.57,2022-10-10,22:40:39
2216,7909,SMS,411.38,2022-01-15,02:15:33
2217,7446,SMS,752.32,2023-04-27,02:33:25
2218,720,data,364.06,2022-06-14,07:01:54
2219,1336,data,411.4,2023-12-18,02:52:43
2220,4066,call,938.03,2022-11-09,21:07:35
2221,7651,data,316.54,2023-01-05,18:49:29
2222,2067,data,717.03,2022-12-04,05:52:24
2223,9932,SMS,914.38,2023-06-28,03:18:20
2224,7217,SMS,132.18,2023-08-25,18:10:20
2225,5339,call,341.05,2023-03-09,01:42:11
2226,3206,data,114.35,2022-08-19,18:43:39
2227,5563,SMS,32.18,2023-09-12,20:21:24
2228,4578,data,125.17,2023-02-12,11:46:01
2229,3163,SMS,84.49,2023-09-15,17:40:21
2230,4235,data,295.42,2022-08-17,11:34:57
2231,3855,call,617.7,2022-09-04,03:49:18
2232,5570,SMS,40.67,2023-02-16,05:47:18
2233,3865,data,296.41,2023-07-15,09:48:07
2234,5795,data,759.54,2023-11-10,20:12:36
2235,3903,SMS,701.53,2022-04-18,05:56:48
2236,7368,call,527.29,2023-07-25,05:37:32
2237,1166,SMS,537.78,2023-04-19,00:39:31
2238,7167,SMS,764.99,2022-11-24,15:19:46
2239,1973,call,716.34,2023-01-29,12:11:02
2240,6549,call,558.31,2022-03-26,09:26:27
2241,5267,data,142.53,2023-12-06,23:58:32
2242,1574,SMS,534.42,2023-05-17,09:25:55
2243,5512,call,245.8,2022-10-10,17:48:18
2244,9741,call,278.81,2023-03-03,20:33:05
2245,3808,SMS,707.87,2023-05-15,06:15:19
2246,8207,data,646.51,2023-03-10,18:07:01
2247,9018,call,359.5,2023-10-28,12:47:18
2248,6175,SMS,214.2,2023-06-02,04:27:46
2249,5053,SMS,898.82,2023-05-15,09:42:14
2250,8260,data,821.45,2023-09-25,15:43:15
2251,8005,data,910.58,2023-09-23,23:22:32
2252,8589,data,807.35,2023-07-12,03:36:05
2253,117,data,488.03,2022-05-24,01:03:03
2254,7125,SMS,916.21,2022-09-04,11:16:19
2255,8380,SMS,768.15,2023-07-24,05:55:31
2256,9283,SMS,804.12,2022-04-14,04:48:39
2257,3330,call,839.09,2023-08-09,21:04:12
2258,6292,call,673.38,2022-07-13,22:07:20
2259,2321,SMS,966.57,2023-11-25,01:40:07
2260,8788,call,438.37,2022-10-16,02:45:24
2261,3856,SMS,911.85,2022-03-30,07:15:10
2262,5814,data,237.2,2022-04-26,18:10:38
2263,1859,call,507.97,2022-09-20,12:35:17
2264,4802,SMS,900.98,2022-04-15,08:16:09
2265,6000,SMS,117.45,2022-06-15,18:39:13
2266,1523,call,453.48,2023-07-29,00:36:51
2267,9543,SMS,787.8,2023-03-28,06:47:46
2268,7278,SMS,530.43,2023-12-16,02:03:45
2269,6343,call,322.56,2023-06-09,10:03:21
2270,9301,data,734.29,2022-11-11,04:46:07
2271,7728,SMS,569.28,2022-05-21,18:38:58
2272,5346,SMS,78.02,2023-07-18,10:45:46
2273,7728,data,476.27,2023-08-03,18:53:35
2274,4780,SMS,878.44,2023-01-05,03:31:20
2275,5155,data,555.46,2023-12-19,05:18:59
2276,3590,SMS,124.29,2022-04-25,14:14:00
2277,6971,call,88.21,2023-03-16,12:15:04
2278,4830,call,442.9,2022-06-25,16:26:25
2279,9436,data,117.13,2022-11-11,09:45:35
2280,5471,call,57.1,2023-11-11,22:52:21
2281,9467,call,741.72,2023-01-07,14:10:54
2282,2851,data,647.05,2023-05-13,21:02:24
2283,9760,SMS,932.7,2023-06-30,13:07:58
2284,5272,call,426.91,2023-09-28,02:30:52
2285,3877,data,738.49,2023-07-04,18:15:12
2286,1361,data,23.43,2023-04-21,07:29:49
2287,5833,call,58.13,2022-05-27,03:10:19
2288,309,data,986.27,2023-09-18,08:03:59
2289,9579,SMS,407.14,2022-02-01,20:41:47
2290,1421,call,249.98,2022-05-28,21:41:29
2291,6016,call,55.19,2023-05-18,18:09:43
2292,1113,call,553.43,2023-06-26,07:54:12
2293,9068,call,394.09,2023-12-16,06:10:23
2294,483,SMS,53.92,2023-03-26,10:15:14
2295,3801,call,785.8,2022-03-27,23:01:30
2296,1265,SMS,240.21,2022-01-26,12:04:14
2297,6486,data,740.15,2022-06-12,17:39:59
2298,81,data,101.34,2022-11-18,10:19:58
2299,9114,SMS,113.89,2023-06-30,17:10:28
2300,1023,call,204.64,2022-03-26,03:16:26
2301,4022,SMS,689.55,2022-03-27,10:29:54
2302,776,data,263.19,2023-10-01,20:59:25
2303,1484,call,688.13,2022-12-28,19:14:17
2304,758,data,961.54,2023-02-03,06:35:34
2305,6816,data,195.99,2022-06-14,07:53:18
2306,3607,SMS,769.03,2022-08-12,20:56:46
2307,6485,call,709.73,2022-10-11,19:28:23
2308,4903,data,993.9,2022-10-12,04:42:04
2309,5786,call,500.98,2023-07-16,23:50:19
2310,6942,call,337.49,2023-10-02,03:42:52
2311,8113,data,826.88,2022-09-27,06:36:45
2312,403,call,337.59,2023-03-08,12:52:40
2313,6432,data,978.53,2023-02-15,05:23:58
2314,6932,call,661.31,2022-03-08,08:02:38
2315,822,SMS,107.6,2022-01-14,17:23:42
2316,4899,data,219.71,2022-12-28,07:17:32
2317,3527,call,225.52,2023-03-24,06:48:17
2318,6619,data,232.26,2022-03-23,04:54:09
2319,3624,call,623.72,2023-12-29,09:22:04
2320,6498,data,565.63,2022-07-03,10:35:42
2321,6899,SMS,146.82,2022-07-14,20:13:12
2322,7689,SMS,347.15,2022-10-03,12:12:02
2323,9421,call,291.86,2023-07-12,16:01:43
2324,3904,call,307.32,2022-02-01,17:00:35
2325,6826,data,636.97,2022-03-09,00:57:51
2326,5162,call,668.54,2022-12-18,06:05:58
2327,5479,SMS,851.22,2023-09-01,16:01:41
2328,1123,data,925.2,2023-09-01,23:19:18
2329,6419,SMS,424.55,2023-09-15,15:57:45
2330,4777,call,852.82,2023-12-22,13:47:22
2331,1446,SMS,649.15,2022-04-05,03:06:19
2332,7708,call,281.66,2022-09-12,06:21:04
2333,2497,data,855.35,2022-03-20,07:07:16
2334,4183,call,782.99,2023-05-01,10:55:09
2335,9282,SMS,20.39,2022-05-10,01:27:11
2336,8798,data,818.51,2022-04-20,02:25:00
2337,1796,data,304.67,2023-04-10,22:37:17
2338,48,call,627.62,2022-08-13,16:55:21
2339,3375,SMS,875.84,2022-03-30,14:56:57
2340,6434,call,982.19,2023-12-07,21:45:22
2341,3233,data,94.49,2022-08-26,03:40:19
2342,5198,SMS,678.14,2022-11-18,21:56:12
2343,5062,call,911.46,2023-10-01,07:44:28
2344,8357,data,766.42,2023-02-17,11:03:15
2345,2133,data,441.67,2023-06-01,14:53:55
2346,2547,call,685.29,2022-04-14,15:56:28
2347,8414,data,907.11,2022-09-03,17:42:38
2348,263,data,395.23,2023-12-05,04:10:18
2349,2727,call,341.53,2022-06-01,21:55:01
2350,3899,data,93.43,2023-10-12,15:30:24
2351,6244,SMS,606.25,2022-06-18,20:15:27
2352,7535,data,551.1,2023-02-06,17:34:37
2353,9526,call,346.18,2022-03-18,07:42:00
2354,241,data,344.35,2023-12-13,10:24:28
2355,9585,data,516.5,2022-04-05,01:21:29
2356,8751,SMS,520.23,2023-06-22,05:03:25
2357,6264,data,51.89,2023-02-22,02:46:21
2358,3989,data,587.54,2022-01-14,15:52:16
2359,1997,data,242.01,2023-06-27,18:27:17
2360,7349,data,334.29,2022-01-10,22:19:29
2361,2350,call,857.9,2023-04-19,11:26:04
2362,6626,call,485.55,2023-05-16,15:21:53
2363,1261,call,10.63,2022-12-05,11:26:12
2364,3503,call,841.69,2023-04-22,09:30:37
2365,1478,data,877.97,2023-09-21,01:04:43
2366,4217,data,519.58,2023-10-11,04:16:02
2367,1012,data,379.09,2023-07-12,16:44:46
2368,9651,call,146.0,2022-06-20,04:42:11
2369,9119,data,272.12,2023-06-20,19:58:01
2370,9348,call,284.57,2022-04-25,05:09:33
2371,8034,data,620.94,2023-12-15,00:31:18
2372,6244,SMS,790.35,2023-07-06,06:27:20
2373,5899,SMS,146.59,2023-03-04,02:54:08
2374,6888,data,802.16,2022-05-19,20:49:44
2375,9781,SMS,714.57,2023-08-18,20:53:36
2376,5113,call,977.73,2023-02-09,20:21:25
2377,2730,SMS,162.96,2022-07-05,10:59:00
2378,7526,call,400.35,2022-09-20,13:30:29
2379,3493,SMS,458.44,2022-01-15,17:01:32
2380,1354,call,812.27,2023-12-16,16:55:40
2381,5815,call,810.35,2022-11-10,05:51:54
2382,1050,call,618.72,2022-12-11,01:08:07
2383,3902,call,718.09,2022-01-07,11:20:39
2384,6166,SMS,67.62,2023-09-19,06:07:10
2385,9656,data,583.27,2023-06-07,08:51:41
2386,9784,SMS,975.2,2023-04-29,19:47:24
2387,1145,SMS,426.89,2022-09-25,16:27:20
2388,3961,data,761.39,2023-11-17,01:47:44
2389,542,SMS,934.19,2023-06-30,08:42:26
2390,590,call,580.58,2023-10-05,03:07:09
2391,4798,call,485.79,2023-02-02,04:04:24
2392,9932,call,916.81,2023-02-14,05:37:30
2393,8016,SMS,600.1,2023-07-12,14:30:00
2394,401,call,895.67,2023-10-06,11:13:19
2395,6836,data,339.57,2023-02-24,21:44:15
2396,5943,call,659.65,2022-06-12,18:18:50
2397,2764,data,732.87,2023-11-25,16:42:02
2398,1376,SMS,183.51,2023-12-01,23:24:32
2399,2485,call,306.78,2022-12-22,17:38:52
2400,2396,call,98.67,2022-12-10,10:52:34
2401,9187,data,279.5,2023-09-10,00:30:37
2402,9271,call,103.23,2023-06-05,13:57:33
2403,2986,call,72.35,2022-08-30,05:38:46
2404,2382,call,952.13,2022-05-12,03:24:10
2405,7804,SMS,690.81,2022-08-15,10:12:25
2406,1511,SMS,805.92,2022-07-23,08:44:42
2407,4475,data,752.68,2023-08-22,22:04:57
2408,172,call,549.52,2022-03-07,07:52:42
2409,6635,data,631.11,2023-08-05,15:34:31
2410,7527,call,71.4,2022-08-22,19:46:11
2411,8453,data,386.31,2023-04-22,01:11:20
2412,1399,call,473.78,2023-10-24,08:57:28
2413,894,data,324.67,2022-01-03,02:28:12
2414,8235,call,4.69,2023-06-26,08:08:30
2415,3859,call,76.59,2022-09-30,02:50:06
2416,5851,call,214.64,2022-05-05,06:50:57
2417,1417,data,324.57,2023-05-25,14:37:33
2418,8839,call,253.02,2023-12-08,04:14:57
2419,6425,call,93.97,2022-09-02,22:42:51
2420,4806,call,318.4,2022-10-25,03:55:52
2421,5681,data,138.05,2023-07-20,08:48:34
2422,2099,data,597.25,2022-02-20,02:12:13
2423,8176,call,114.57,2022-05-01,08:02:19
2424,3577,data,380.22,2023-12-06,10:44:00
2425,8827,call,37.04,2022-06-05,07:29:29
2426,4795,SMS,556.34,2022-06-05,22:49:24
2427,1376,SMS,174.85,2023-01-11,07:20:53
2428,9152,data,96.98,2023-07-03,08:50:15
2429,427,SMS,971.47,2023-12-12,17:46:54
2430,3562,data,398.41,2023-08-25,05:29:27
2431,884,data,815.42,2022-10-02,18:30:16
2432,126,SMS,927.08,2023-06-11,10:19:39
2433,5546,call,206.05,2022-08-09,05:05:15
2434,5349,call,486.45,2023-02-03,05:09:59
2435,723,data,23.21,2022-08-23,15:08:55
2436,8419,call,628.68,2022-06-24,00:21:24
2437,1621,SMS,484.41,2023-12-10,15:44:42
2438,9877,data,778.08,2023-01-01,16:33:33
2439,2945,call,411.24,2023-09-13,05:45:18
2440,2941,SMS,136.28,2022-01-15,16:35:30
2441,5091,data,224.0,2023-01-14,16:39:06
2442,555,data,125.63,2023-02-28,04:13:02
2443,2355,data,845.12,2023-12-01,18:18:40
2444,8752,call,386.57,2023-04-23,07:23:06
2445,616,SMS,208.25,2023-03-07,17:59:58
2446,5402,SMS,260.98,2022-12-11,07:39:38
2447,9684,call,218.64,2022-08-06,22:06:46
2448,51,SMS,499.68,2022-03-23,10:37:09
2449,705,call,965.37,2022-11-22,19:31:48
2450,9172,call,332.17,2022-03-04,17:53:36
2451,9405,call,646.14,2022-03-02,21:22:26
2452,586,call,747.61,2022-05-05,19:42:31
2453,6986,call,345.89,2022-06-11,05:53:02
2454,6377,data,412.27,2022-05-06,08:03:09
2455,6098,call,603.89,2022-07-18,12:10:24
2456,7448,SMS,64.8,2022-12-23,04:25:11
2457,1357,call,520.12,2022-06-07,07:51:21
2458,2656,data,773.75,2023-10-31,14:22:32
2459,4772,data,862.11,2022-10-20,01:05:30
2460,2457,SMS,463.22,2023-02-16,22:01:27
2461,6526,data,867.86,2023-03-14,22:06:49
2462,7650,call,112.66,2023-06-04,13:34:25
2463,1841,data,363.84,2023-02-06,12:10:47
2464,6995,data,701.57,2023-05-04,15:30:59
