billing_id,customer_id,billing_amount,billing_date,due_date,payment_status,plan_type,latest_billed_date
2764,2764,72.64,2022-10-08,2022-02-14,Due,Premium,2023-06-14
2765,2765,152.07,2022-02-17,2022-12-07,Due,Unlimited,2023-04-15
2766,2766,32.11,2022-12-31,2022-09-13,Due,Basic,2023-01-31
2767,2767,157.63,2023-12-01,2022-01-28,Paid,Premium,2023-07-08
2768,2768,112.27,2022-05-24,2023-04-03,Due,Unlimited,2023-08-15
2769,2769,133.8,2022-05-11,2022-05-05,Due,Basic,2023-03-04
2770,2770,158.22,2023-08-09,2022-01-31,Paid,Unlimited,2023-08-28
2771,2771,69.65,2023-05-10,2023-08-10,Due,Unlimited,2023-07-16
2772,2772,51.83,2023-09-24,2022-01-21,Due,Basic,2023-11-09
2773,2773,135.0,2022-12-23,2023-04-13,Due,Premium,2023-03-22
2774,2774,82.67,2022-05-12,2022-04-07,Paid,Basic,2023-07-12
2775,2775,63.4,2022-04-25,2023-03-20,Due,Basic,2023-09-25
2776,2776,193.36,2022-06-01,2023-11-18,Paid,Unlimited,2023-08-27
2777,2777,35.39,2023-07-01,2022-04-29,Due,Basic,2023-06-01
2778,2778,176.62,2022-08-16,2022-12-16,Due,Unlimited,2023-08-10
2779,2779,161.46,2023-06-17,2023-03-10,Paid,Basic,2023-11-14
2780,2780,157.35,2022-02-07,2022-12-18,Paid,Unlimited,2023-10-07
2781,2781,65.03,2023-11-22,2022-08-29,Paid,Basic,2023-03-11
2782,2782,105.22,2023-03-23,2023-07-26,Due,Unlimited,2023-12-15
2783,2783,132.48,2022-02-16,2022-04-29,Due,Unlimited,2023-04-13
2784,2784,149.53,2023-05-23,2022-08-14,Due,Basic,2023-01-11
2785,2785,145.95,2022-09-21,2022-09-07,Paid,Basic,2023-01-25
2786,2786,174.74,2023-05-23,2023-07-08,Due,Premium,2023-05-14
2787,2787,86.24,2022-04-23,2022-10-11,Due,Basic,2023-10-13
2788,2788,169.72,2023-08-30,2023-02-11,Due,Basic,2023-07-19
2789,2789,74.65,2022-01-29,2023-01-05,Due,Basic,2023-05-24
2790,2790,123.72,2022-12-18,2022-05-05,Due,Unlimited,2023-07-17
2791,2791,184.86,2022-03-30,2023-03-12,Paid,Basic,2023-01-21
2792,2792,39.97,2022-07-11,2022-09-26,Due,Unlimited,2023-07-21
2793,2793,61.96,2023-04-30,2022-04-07,Paid,Basic,2023-01-04
2794,2794,55.65,2022-02-07,2022-12-03,Due,Unlimited,2023-10-04
2795,2795,79.24,2022-02-12,2023-07-09,Due,Premium,2023-01-25
2796,2796,31.42,2023-10-10,2023-07-25,Due,Unlimited,2023-02-24
2797,2797,118.43,2022-02-02,2023-04-25,Due,Unlimited,2023-04-09
2798,2798,170.56,2023-04-13,2023-04-08,Due,Unlimited,2023-02-11
2799,2799,21.52,2023-03-22,2022-09-29,Due,Basic,2023-10-14
2800,2800,88.6,2023-04-04,2023-10-18,Paid,Basic,2023-09-24
2801,2801,127.19,2022-01-31,2022-12-16,Paid,Basic,2023-03-28
2802,2802,71.42,2022-10-04,2022-05-02,Paid,Basic,2023-03-13
2803,2803,52.58,2023-02-06,2022-10-30,Paid,Premium,2023-08-11
2804,2804,115.41,2022-03-16,2022-11-04,Paid,Basic,2023-06-05
2805,2805,134.9,2023-09-30,2023-03-18,Due,Premium,2023-08-28
2806,2806,120.05,2022-04-23,2022-12-10,Due,Unlimited,2023-08-09
2807,2807,178.17,2023-04-13,2022-02-11,Due,Unlimited,2023-06-15
2808,2808,33.61,2022-09-11,2022-07-10,Due,Basic,2023-09-10
2809,2809,122.15,2023-07-31,2022-06-11,Due,Unlimited,2023-03-25
2810,2810,88.12,2023-02-03,2023-03-26,Paid,Premium,2023-09-03
2811,2811,146.71,2022-02-13,2022-09-08,Due,Premium,2023-12-12
2812,2812,186.14,2023-05-26,2022-02-17,Due,Premium,2023-03-08
2813,2813,170.06,2023-09-14,2023-08-11,Paid,Basic,2023-07-21
2814,2814,165.37,2023-06-02,2022-05-21,Due,Basic,2023-08-15
2815,2815,39.18,2023-10-19,2023-01-30,Paid,Premium,2023-02-28
2816,2816,45.01,2023-11-06,2022-03-14,Paid,Unlimited,2023-09-19
2817,2817,92.56,2023-05-05,2022-08-05,Due,Unlimited,2023-05-10
2818,2818,181.46,2023-05-14,2023-03-13,Paid,Premium,2023-02-07
2819,2819,198.29,2022-10-22,2023-09-23,Paid,Unlimited,2023-07-23
2820,2820,36.85,2023-09-16,2023-06-07,Due,Basic,2023-08-23
2821,2821,101.99,2022-03-19,2023-08-11,Due,Unlimited,2023-11-07
2822,2822,165.63,2023-07-14,2023-11-04,Due,Unlimited,2023-09-11
2823,2823,28.58,2023-10-02,2023-01-14,Paid,Basic,2023-11-05
2824,2824,23.53,2023-11-22,2023-12-30,Paid,Unlimited,2023-01-08
2825,2825,146.44,2023-07-19,2023-04-25,Paid,Unlimited,2023-11-19
2826,2826,178.94,2022-02-27,2022-08-26,Paid,Premium,2023-03-23
2827,2827,27.28,2022-11-05,2023-04-15,Paid,Unlimited,2023-03-17
2828,2828,123.04,2022-02-21,2023-03-31,Paid,Basic,2023-12-06
2829,2829,139.84,2022-06-04,2022-05-04,Paid,Unlimited,2023-04-27
2830,2830,80.82,2023-05-28,2023-01-30,Paid,Premium,2023-03-27
2831,2831,124.11,2023-09-17,2023-09-02,Paid,Basic,2023-05-15
2832,2832,67.17,2022-09-19,2022-06-25,Due,Unlimited,2023-08-26
2833,2833,149.94,2022-07-17,2022-08-29,Due,Unlimited,2023-11-12
2834,2834,168.92,2022-06-11,2022-11-06,Due,Premium,2023-03-14
2835,2835,69.66,2023-05-23,2023-05-23,Due,Basic,2023-02-22
2836,2836,103.52,2022-08-24,2022-03-18,Due,Premium,2023-11-26
2837,2837,105.58,2023-08-20,2022-03-03,Due,Unlimited,2023-04-13
2838,2838,71.66,2023-10-10,2023-03-24,Due,Premium,2023-12-27
2839,2839,146.36,2023-11-20,2022-04-16,Paid,Premium,2023-02-11
2840,2840,123.63,2023-11-16,2022-08-17,Due,Basic,2023-10-12
2841,2841,67.94,2023-09-03,2023-09-11,Paid,Basic,2023-02-13
2842,2842,88.1,2022-07-21,2023-09-04,Due,Premium,2023-08-29
2843,2843,83.42,2022-07-06,2023-10-18,Due,Basic,2023-05-09
2844,2844,21.07,2022-07-31,2022-09-01,Due,Basic,2023-12-28
2845,2845,55.73,2023-04-27,2022-02-21,Paid,Premium,2023-02-26
2846,2846,172.64,2022-05-25,2023-01-09,Due,Unlimited,2023-03-10
2847,2847,138.15,2023-02-05,2023-09-21,Paid,Premium,2023-07-05
2848,2848,168.27,2023-12-01,2022-04-16,Due,Basic,2023-08-29
2849,2849,36.3,2022-01-16,2022-10-26,Due,Premium,2023-05-10
2850,2850,45.49,2022-11-12,2022-11-13,Due,Unlimited,2023-02-27
2851,2851,25.93,2023-06-27,2022-03-27,Paid,Basic,2023-03-09
2852,2852,73.46,2023-09-16,2023-06-22,Paid,Premium,2023-09-23
2853,2853,22.59,2023-08-06,2022-10-26,Paid,Premium,2023-03-21
2854,2854,121.62,2023-05-28,2023-04-02,Paid,Unlimited,2023-10-05
2855,2855,162.38,2022-08-25,2022-10-09,Paid,Unlimited,2023-08-17
2856,2856,34.04,2023-04-22,2023-10-17,Paid,Basic,2023-07-15
2857,2857,105.44,2023-06-28,2023-08-30,Paid,Basic,2023-06-30
2858,2858,75.19,2023-01-19,2023-12-17,Due,Unlimited,2023-02-08
2859,2859,140.11,2023-07-10,2023-11-21,Due,Unlimited,2023-07-06
2860,2860,105.91,2022-07-08,2023-10-09,Paid,Premium,2023-11-02
2861,2861,142.73,2022-05-28,2023-09-23,Paid,Premium,2023-02-12
2862,2862,180.07,2022-09-23,2022-01-16,Paid,Basic,2023-05-13
2863,2863,44.64,2023-01-18,2023-02-22,Paid,Unlimited,2023-04-24
2864,2864,110.63,2022-02-24,2022-03-25,Paid,Premium,2023-09-08
2865,2865,51.35,2022-03-03,2023-06-28,Paid,Premium,2023-11-01
2866,2866,63.46,2022-04-28,2023-11-09,Due,Premium,2023-03-23
2867,2867,131.91,2022-06-21,2022-02-23,Paid,Basic,2023-03-04
2868,2868,79.05,2022-10-18,2023-06-01,Paid,Premium,2023-04-13
2869,2869,67.63,2022-12-30,2023-11-24,Due,Basic,2023-09-28
2870,2870,64.17,2023-06-14,2023-08-21,Paid,Unlimited,2023-02-24
2871,2871,109.48,2022-01-16,2023-02-10,Paid,Premium,2023-07-14
2872,2872,37.52,2023-08-10,2022-02-02,Due,Basic,2023-03-15
2873,2873,155.45,2023-04-28,2023-10-27,Paid,Unlimited,2023-10-10
2874,2874,145.19,2023-11-09,2022-12-09,Paid,Basic,2023-07-09
2875,2875,124.42,2022-04-18,2023-01-15,Due,Premium,2023-12-26
2876,2876,162.73,2022-05-04,2022-07-25,Paid,Basic,2023-10-03
2877,2877,30.25,2023-12-18,2022-10-06,Paid,Basic,2023-07-20
2878,2878,180.75,2023-09-01,2023-04-24,Due,Unlimited,2023-09-05
2879,2879,103.31,2022-06-21,2023-12-27,Paid,Premium,2023-06-06
2880,2880,84.76,2022-03-28,2023-09-30,Paid,Basic,2023-09-08
2881,2881,153.98,2023-07-31,2023-10-21,Due,Premium,2023-12-01
2882,2882,24.83,2023-12-08,2022-12-19,Paid,Premium,2023-04-15
2883,2883,32.27,2023-02-23,2023-02-25,Paid,Basic,2023-02-13
2884,2884,182.17,2022-08-27,2022-05-19,Paid,Unlimited,2023-10-17
2885,2885,23.62,2022-09-15,2022-04-18,Paid,Basic,2023-06-22
2886,2886,93.63,2023-02-05,2023-11-23,Due,Unlimited,2023-12-19
2887,2887,157.33,2023-08-23,2022-08-26,Paid,Unlimited,2023-12-29
2888,2888,176.37,2023-10-17,2022-07-27,Paid,Basic,2023-10-10
2889,2889,184.81,2023-03-01,2022-04-18,Due,Unlimited,2023-12-12
2890,2890,156.06,2022-06-10,2022-10-04,Due,Unlimited,2023-01-22
2891,2891,22.26,2022-03-26,2023-03-23,Due,Basic,2023-05-22
2892,2892,89.07,2022-06-02,2022-05-27,Due,Premium,2023-06-29
2893,2893,45.8,2022-06-25,2022-06-10,Paid,Unlimited,2023-09-01
2894,2894,128.21,2023-03-17,2022-03-20,Due,Unlimited,2023-01-26
2895,2895,86.57,2022-04-28,2022-04-15,Due,Basic,2023-09-28
2896,2896,61.56,2023-01-11,2022-09-07,Paid,Unlimited,2023-06-03
2897,2897,167.21,2022-01-16,2022-05-15,Paid,Unlimited,2023-09-21
2898,2898,62.44,2023-03-31,2022-01-29,Due,Unlimited,2023-03-05
2899,2899,171.79,2023-12-30,2023-07-17,Paid,Basic,2023-01-06
2900,2900,101.38,2023-10-09,2022-10-11,Paid,Premium,2023-04-18
2901,2901,98.9,2022-08-14,2022-05-14,Paid,Premium,2023-08-25
2902,2902,68.97,2022-04-30,2023-08-03,Paid,Basic,2023-05-16
2903,2903,20.05,2022-01-15,2022-12-13,Paid,Basic,2023-07-27
2904,2904,199.44,2022-09-17,2023-11-06,Due,Premium,2023-12-07
2905,2905,161.93,2022-02-06,2022-10-23,Paid,Premium,2023-03-06
2906,2906,82.99,2023-01-01,2023-10-09,Paid,Premium,2023-01-13
2907,2907,64.03,2023-07-23,2022-11-07,Due,Premium,2023-01-18
2908,2908,197.67,2022-05-14,2023-02-10,Due,Premium,2023-11-09
2909,2909,152.42,2022-07-11,2023-09-24,Paid,Premium,2023-01-11
2910,2910,116.63,2023-11-28,2023-04-28,Due,Unlimited,2023-11-02
2911,2911,142.96,2023-07-05,2023-03-25,Due,Premium,2023-04-25
2912,2912,73.61,2023-05-07,2023-07-07,Due,Basic,2023-05-30
2913,2913,97.86,2022-07-02,2022-05-01,Paid,Premium,2023-06-11
2914,2914,90.22,2023-05-26,2023-01-20,Paid,Premium,2023-06-29
2915,2915,199.77,2022-12-14,2022-06-22,Paid,Basic,2023-03-15
2916,2916,171.72,2022-03-23,2023-02-14,Due,Premium,2023-07-08
2917,2917,38.25,2023-10-07,2023-12-09,Due,Premium,2023-12-09
2918,2918,26.5,2023-07-18,2023-01-06,Paid,Premium,2023-09-25
2919,2919,172.6,2022-10-19,2023-07-07,Due,Unlimited,2023-03-28
2920,2920,21.8,2023-07-03,2022-02-10,Paid,Premium,2023-03-02
2921,2921,120.18,2022-04-06,2023-08-13,Due,Basic,2023-07-02
2922,2922,172.96,2022-02-25,2022-06-09,Due,Basic,2023-06-12
2923,2923,94.15,2023-10-19,2023-03-04,Paid,Unlimited,2023-09-24
2924,2924,159.59,2023-01-16,2022-06-22,Paid,Premium,2023-10-12
2925,2925,183.24,2023-03-19,2023-12-06,Paid,Unlimited,2023-04-08
2926,2926,167.65,2023-03-22,2022-02-22,Due,Unlimited,2023-09-24
2927,2927,151.51,2022-11-28,2022-01-26,Paid,Premium,2023-11-22
2928,2928,175.01,2023-06-05,2023-12-22,Due,Premium,2023-03-02
2929,2929,143.75,2023-01-27,2023-05-01,Due,Premium,2023-11-13
2930,2930,141.96,2023-05-06,2023-07-25,Paid,Unlimited,2023-05-15
2931,2931,149.56,2022-08-10,2023-05-11,Paid,Basic,2023-12-08
2932,2932,38.58,2023-01-05,2022-08-09,Due,Unlimited,2023-01-22
2933,2933,135.67,2022-04-11,2023-12-16,Paid,Premium,2023-11-07
2934,2934,90.97,2022-02-12,2023-12-02,Due,Basic,2023-07-06
2935,2935,104.06,2022-03-24,2022-01-24,Paid,Unlimited,2023-11-28
2936,2936,24.33,2023-08-06,2022-07-06,Paid,Premium,2023-10-20
2937,2937,96.26,2023-09-08,2022-08-07,Paid,Premium,2023-09-24
2938,2938,44.29,2023-08-05,2022-11-25,Due,Premium,2023-02-16
2939,2939,111.99,2022-05-30,2023-10-05,Due,Unlimited,2023-07-27
2940,2940,52.22,2023-08-20,2022-02-05,Due,Basic,2023-10-27
2941,2941,169.34,2023-08-29,2022-06-30,Paid,Unlimited,2023-11-13
2942,2942,135.94,2022-06-10,2022-01-17,Paid,Basic,2023-02-03
2943,2943,148.65,2023-05-05,2022-04-13,Due,Unlimited,2023-12-27
2944,2944,29.07,2023-04-04,2022-11-02,Due,Basic,2023-07-12
2945,2945,111.89,2023-01-30,2022-04-28,Paid,Unlimited,2023-01-18
2946,2946,92.46,2023-05-17,2023-05-20,Paid,Basic,2023-05-31
2947,2947,179.47,2023-10-17,2022-05-04,Paid,Basic,2023-09-16
2948,2948,151.04,2023-09-22,2022-10-17,Due,Unlimited,2023-09-26
2949,2949,166.62,2023-11-08,2022-04-18,Paid,Basic,2023-12-25
2950,2950,110.63,2023-06-16,2022-10-19,Due,Premium,2023-01-04
2951,2951,168.03,2023-08-08,2022-10-09,Due,Premium,2023-07-09
2952,2952,137.55,2023-03-08,2022-11-21,Paid,Basic,2023-01-29
2953,2953,100.47,2022-11-05,2023-05-19,Due,Premium,2023-08-31
2954,2954,24.89,2023-07-17,2023-12-11,Due,Unlimited,2023-03-02
2955,2955,191.55,2022-08-18,2022-03-01,Due,Unlimited,2023-11-03
2956,2956,54.73,2022-11-13,2022-04-10,Due,Premium,2023-10-19
2957,2957,22.08,2023-08-30,2022-12-13,Due,Unlimited,2023-09-14
2958,2958,134.64,2023-04-25,2023-10-03,Paid,Premium,2023-05-23
2959,2959,137.29,2022-12-19,2022-07-31,Paid,Basic,2023-03-05
2960,2960,61.9,2022-07-15,2022-02-19,Due,Premium,2023-05-31
2961,2961,154.85,2022-04-19,2023-12-07,Due,Premium,2023-10-28
2962,2962,75.13,2023-02-03,2022-04-29,Paid,Basic,2023-07-24
2963,2963,103.57,2023-12-02,2023-07-15,Paid,Unlimited,2023-03-19
2964,2964,173.61,2022-09-20,2023-01-24,Paid,Unlimited,2023-07-16
2965,2965,134.55,2022-01-10,2022-06-22,Due,Basic,2023-10-18
2966,2966,39.15,2023-03-31,2024-01-08,Due,Basic,2023-11-25
2967,2967,188.2,2022-05-19,2022-03-20,Paid,Basic,2023-05-27
2968,2968,172.55,2023-11-11,2023-11-14,Paid,Basic,2023-11-07
2969,2969,199.05,2023-12-24,2023-10-24,Paid,Premium,2023-10-14
2970,2970,80.3,2022-08-27,2022-04-05,Due,Unlimited,2023-07-19
2971,2971,59.37,2023-02-08,2023-07-24,Due,Premium,2023-09-05
2972,2972,182.4,2022-07-06,2022-12-09,Paid,Unlimited,2023-01-30
2973,2973,54.36,2022-04-29,2024-01-05,Paid,Basic,2023-08-13
2974,2974,42.66,2022-12-22,2023-03-08,Paid,Basic,2023-09-13
2975,2975,42.99,2023-02-09,2023-06-22,Paid,Basic,2023-11-24
2976,2976,34.71,2022-05-19,2023-01-20,Due,Premium,2023-11-24
2977,2977,115.98,2023-05-09,2022-04-30,Paid,Unlimited,2023-06-24
2978,2978,29.58,2022-05-08,2022-04-11,Due,Basic,2023-01-04
2979,2979,31.2,2023-07-05,2023-01-10,Due,Premium,2023-06-22
2980,2980,68.56,2023-07-25,2023-12-09,Due,Premium,2023-04-23
2981,2981,46.16,2022-10-21,2023-12-23,Paid,Basic,2023-09-06
2982,2982,116.23,2023-05-30,2023-03-07,Due,Premium,2023-08-19
2983,2983,41.07,2022-03-08,2023-05-25,Due,Premium,2023-07-07
2984,2984,25.57,2023-06-20,2023-12-15,Paid,Basic,2023-12-25
2985,2985,179.63,2023-11-18,2023-01-09,Paid,Unlimited,2023-12-19
2986,2986,134.84,2023-09-11,2023-11-01,Paid,Unlimited,2023-05-12
2987,2987,178.41,2022-11-22,2023-05-01,Due,Basic,2023-11-27
2988,2988,98.92,2022-10-22,2023-12-02,Paid,Premium,2023-04-25
2989,2989,173.23,2023-03-26,2022-02-11,Due,Premium,2023-05-02
2990,2990,30.88,2023-01-13,2023-04-16,Due,Basic,2023-05-02
2991,2991,98.19,2023-11-02,2022-01-20,Paid,Unlimited,2023-08-27
2992,2992,38.78,2023-06-01,2022-03-23,Paid,Unlimited,2023-04-15
2993,2993,63.48,2023-07-04,2022-02-24,Due,Basic,2023-12-07
2994,2994,34.35,2023-01-20,2022-02-12,Paid,Unlimited,2023-10-18
2995,2995,120.8,2023-11-28,2023-02-18,Due,Unlimited,2023-05-19
2996,2996,160.76,2022-04-04,2023-10-20,Due,Premium,2023-04-11
2997,2997,87.53,2022-06-30,2022-07-08,Paid,Premium,2023-03-02
2998,2998,189.72,2023-06-29,2022-09-27,Due,Basic,2023-04-16
2999,2999,116.79,2022-07-29,2022-11-19,Due,Premium,2023-03-11
3000,3000,71.65,2022-08-07,2022-03-07,Paid,Unlimited,2023-01-07
3001,3001,56.68,2022-09-11,2023-09-21,Due,Premium,2023-09-25
3002,3002,96.7,2022-12-04,2022-02-03,Paid,Unlimited,2023-06-13
3003,3003,83.16,2022-12-13,2023-11-06,Due,Premium,2023-12-24
3004,3004,163.88,2022-06-16,2023-10-17,Paid,Unlimited,2023-01-17
3005,3005,80.96,2022-11-27,2022-04-09,Paid,Basic,2023-07-25
3006,3006,55.45,2023-06-08,2022-07-13,Paid,Premium,2023-09-22
3007,3007,27.76,2022-10-09,2023-05-20,Due,Premium,2023-06-15
3008,3008,78.06,2022-02-21,2023-10-19,Paid,Unlimited,2023-05-14
3009,3009,88.94,2022-03-22,2022-08-20,Paid,Basic,2023-07-18
3010,3010,142.85,2023-03-24,2023-04-05,Paid,Unlimited,2023-05-24
3011,3011,173.81,2023-05-18,2023-06-10,Due,Unlimited,2023-02-01
3012,3012,172.12,2022-09-26,2022-01-21,Due,Premium,2023-09-16
3013,3013,104.45,2023-08-21,2023-04-29,Paid,Unlimited,2023-11-02
3014,3014,55.52,2022-10-02,2023-07-21,Paid,Basic,2023-03-23
3015,3015,160.53,2023-09-03,2023-05-28,Paid,Unlimited,2023-06-15
3016,3016,126.05,2023-05-25,2023-07-25,Paid,Premium,2023-11-27
3017,3017,123.22,2022-04-01,2022-10-18,Due,Unlimited,2023-10-14
3018,3018,126.97,2023-02-10,2023-02-25,Paid,Unlimited,2023-05-09
3019,3019,22.92,2022-04-16,2022-09-16,Paid,Unlimited,2023-09-19
3020,3020,155.28,2022-04-18,2023-12-18,Due,Premium,2023-06-13
3021,3021,54.69,2023-04-25,2022-10-19,Paid,Basic,2023-10-20
3022,3022,179.93,2023-04-25,2023-09-05,Paid,Unlimited,2023-07-02
3023,3023,113.24,2022-05-22,2023-10-15,Due,Basic,2023-01-15
3024,3024,92.37,2023-11-04,2022-03-21,Due,Basic,2023-11-01
3025,3025,25.92,2023-07-13,2023-07-11,Due,Unlimited,2023-08-14
3026,3026,185.97,2023-05-10,2023-03-21,Paid,Unlimited,2023-04-22
3027,3027,162.79,2023-09-17,2022-02-20,Due,Unlimited,2023-11-27
3028,3028,38.1,2023-05-26,2023-08-04,Paid,Basic,2023-01-09
3029,3029,86.24,2022-04-29,2022-05-07,Due,Premium,2023-08-16
3030,3030,194.15,2023-01-26,2022-11-17,Due,Basic,2023-07-31
3031,3031,32.9,2022-09-16,2022-03-24,Paid,Unlimited,2023-05-21
3032,3032,60.52,2022-04-25,2022-09-17,Due,Unlimited,2023-11-09
3033,3033,179.83,2022-07-18,2023-03-30,Paid,Basic,2023-12-16
3034,3034,37.74,2023-05-26,2023-09-07,Due,Unlimited,2023-11-20
3035,3035,53.47,2023-03-16,2024-01-07,Paid,Unlimited,2023-08-11
3036,3036,108.48,2022-12-10,2022-07-27,Due,Unlimited,2023-05-30
3037,3037,181.54,2023-07-22,2022-10-21,Due,Basic,2023-06-14
3038,3038,142.42,2023-12-09,2022-12-07,Due,Premium,2023-07-13
3039,3039,136.78,2022-07-11,2022-05-16,Due,Premium,2023-04-29
3040,3040,155.16,2022-09-21,2022-11-01,Paid,Basic,2023-04-03
3041,3041,120.76,2022-02-13,2023-01-22,Paid,Unlimited,2023-12-04
3042,3042,93.63,2022-06-06,2022-01-15,Paid,Basic,2023-10-14
3043,3043,104.7,2022-06-10,2022-09-11,Paid,Unlimited,2023-12-19
3044,3044,74.51,2023-11-25,2023-09-11,Due,Premium,2023-12-17
3045,3045,53.22,2022-05-06,2024-01-09,Paid,Unlimited,2023-12-18
3046,3046,64.84,2023-02-10,2023-10-13,Paid,Premium,2023-09-22
3047,3047,199.94,2022-10-12,2023-01-28,Due,Basic,2023-07-05
3048,3048,92.09,2023-05-05,2022-11-16,Paid,Basic,2023-07-11
3049,3049,162.59,2023-06-09,2023-05-11,Due,Basic,2023-08-17
3050,3050,112.4,2022-12-14,2023-06-24,Due,Premium,2023-05-25
3051,3051,138.04,2023-12-25,2023-04-16,Due,Basic,2023-08-01
3052,3052,62.78,2022-11-06,2023-08-09,Paid,Basic,2023-09-19
3053,3053,69.73,2022-07-07,2022-04-06,Paid,Basic,2023-09-20
3054,3054,99.98,2023-05-31,2022-01-17,Paid,Premium,2023-09-02
3055,3055,20.32,2022-03-17,2023-12-15,Paid,Basic,2023-08-15
3056,3056,161.59,2023-02-14,2022-06-18,Due,Unlimited,2023-07-20
3057,3057,84.78,2022-07-05,2022-12-16,Paid,Unlimited,2023-01-05
3058,3058,191.12,2023-09-20,2022-07-15,Paid,Premium,2023-04-26
3059,3059,181.94,2023-11-01,2023-11-13,Due,Unlimited,2023-06-13
3060,3060,185.32,2023-03-24,2022-07-14,Paid,Basic,2023-06-14
3061,3061,180.79,2023-09-24,2022-01-19,Paid,Basic,2023-02-15
3062,3062,113.07,2022-06-02,2022-05-14,Due,Basic,2023-04-09
3063,3063,90.5,2022-08-27,2022-12-14,Paid,Basic,2023-12-05
3064,3064,188.74,2022-10-14,2023-06-04,Due,Premium,2023-08-20
3065,3065,164.42,2022-08-21,2023-10-03,Due,Basic,2023-05-10
3066,3066,102.73,2023-11-12,2022-03-05,Due,Basic,2023-01-09
3067,3067,81.7,2022-08-28,2023-05-01,Due,Basic,2023-07-15
3068,3068,125.96,2023-06-30,2022-11-24,Due,Unlimited,2023-03-18
3069,3069,165.35,2023-08-03,2022-06-20,Due,Premium,2023-07-02
3070,3070,113.99,2023-05-08,2022-02-27,Paid,Basic,2023-08-12
3071,3071,53.62,2023-05-25,2022-12-13,Due,Premium,2023-06-16
3072,3072,34.44,2022-06-25,2023-08-13,Due,Premium,2023-10-13
3073,3073,196.0,2022-06-08,2022-09-18,Paid,Basic,2023-02-11
3074,3074,98.86,2023-04-16,2022-06-04,Paid,Premium,2023-03-12
3075,3075,70.24,2023-01-19,2023-01-16,Paid,Unlimited,2023-12-18
3076,3076,142.34,2023-07-16,2023-04-07,Paid,Unlimited,2023-03-23
3077,3077,181.9,2022-11-22,2023-07-03,Due,Premium,2023-04-25
3078,3078,197.2,2022-08-09,2023-02-04,Due,Unlimited,2023-05-23
3079,3079,135.18,2023-04-26,2022-11-28,Paid,Basic,2023-03-25
3080,3080,107.84,2023-08-12,2023-02-23,Due,Premium,2023-11-01
3081,3081,148.87,2022-11-27,2022-06-18,Paid,Unlimited,2023-10-03
3082,3082,100.68,2022-10-23,2022-11-15,Due,Basic,2023-03-23
3083,3083,78.01,2022-12-28,2022-06-05,Paid,Basic,2023-08-15
3084,3084,92.3,2023-07-21,2022-10-20,Due,Basic,2023-07-25
3085,3085,179.27,2022-10-29,2022-02-13,Due,Basic,2023-09-27
3086,3086,119.27,2022-07-27,2024-01-04,Due,Unlimited,2023-01-16
3087,3087,92.92,2022-09-19,2023-05-27,Due,Basic,2023-04-04
3088,3088,164.99,2023-03-07,2023-01-26,Paid,Premium,2023-05-04
3089,3089,76.35,2022-04-03,2023-09-13,Paid,Premium,2023-07-28
3090,3090,165.81,2023-07-03,2022-08-14,Paid,Premium,2023-03-01
3091,3091,24.93,2023-12-04,2022-06-20,Paid,Unlimited,2023-05-30
3092,3092,162.59,2022-09-02,2022-04-16,Due,Premium,2023-12-24
3093,3093,71.01,2022-06-18,2023-04-09,Due,Unlimited,2023-05-31
3094,3094,77.92,2023-10-29,2022-11-17,Paid,Basic,2023-05-29
3095,3095,124.87,2023-11-04,2023-09-20,Paid,Basic,2023-06-19
3096,3096,74.82,2023-11-04,2023-02-25,Paid,Premium,2023-09-24
3097,3097,141.43,2022-01-24,2022-11-29,Paid,Unlimited,2023-09-01
3098,3098,33.7,2022-04-29,2022-12-05,Due,Basic,2023-01-25
3099,3099,121.56,2022-10-28,2023-01-21,Paid,Unlimited,2023-04-30
3100,3100,51.3,2023-01-15,2022-11-22,Due,Basic,2023-05-06
3101,3101,74.39,2022-03-12,2023-11-25,Paid,Basic,2023-07-21
3102,3102,141.94,2022-04-06,2022-10-10,Due,Basic,2023-03-23
3103,3103,51.75,2023-11-13,2022-06-17,Due,Basic,2023-02-10
3104,3104,47.59,2023-07-04,2023-10-17,Due,Basic,2023-01-08
3105,3105,196.31,2023-07-29,2023-05-09,Due,Basic,2023-06-15
3106,3106,151.9,2022-05-28,2022-01-29,Due,Premium,2023-09-28
3107,3107,168.05,2023-01-02,2022-10-14,Due,Unlimited,2023-01-01
3108,3108,37.39,2022-06-20,2024-01-06,Due,Unlimited,2023-01-21
3109,3109,92.93,2022-02-28,2023-07-21,Paid,Premium,2023-10-27
3110,3110,125.28,2022-11-30,2022-04-26,Due,Premium,2023-08-25
3111,3111,193.55,2023-03-13,2023-02-20,Due,Unlimited,2023-09-27
3112,3112,107.4,2023-09-30,2022-04-17,Due,Premium,2023-02-25
3113,3113,110.29,2022-06-25,2022-10-29,Due,Unlimited,2023-01-28
3114,3114,112.57,2022-10-31,2022-12-03,Paid,Unlimited,2023-11-30
3115,3115,164.43,2022-01-12,2022-09-01,Paid,Basic,2023-03-14
3116,3116,100.02,2023-02-01,2022-04-22,Paid,Unlimited,2023-02-17
3117,3117,104.07,2022-04-24,2023-09-27,Due,Basic,2023-02-19
3118,3118,37.53,2023-08-27,2022-06-30,Due,Basic,2023-05-24
3119,3119,185.58,2022-09-18,2023-07-31,Due,Premium,2023-06-27
